full_tweets,labels ,is_duplicate,location,quote_count,reply_count,retweet_count,favorite_count,language
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
"أساتذة القانون الأفاضل ، قريب لي متضرر بسبب جائحة كورونا و لم يتمكن من دفع الإيجار ، مجاله ترفيهي مقهى و ألعابالمؤجر رفع عليه قضية يطالبه بالإيجار و مهدد بوقف الخدماتأفيدونا أفادكم الله",-1,FALSE,"Jeddah, Saudi Arabia",0,0,0,0,ar
